state_b5,program_type_b5,grad_100,grad_100_rate,state_b1,state_abbrevation_b1,organization_type_b1,level_b1,year_b1,gender_b1,race_b1,state_b2,state_abbrevation_b2,organization_type_b2,level_b2,university_count,counted_pct,awards_per_state_value_b2,state_b3,student count,awards_per_value,awards_per_state_value_b3,fte_value,city,state_b4,level_b4,institution_type,specific_college_type,website,universityid_pub,med_sat_value,med_sat_percentile,grad_100_value,grad_100_percentile,passing_rate_med,universityid_priv,year,gender_b6,race_b6,program_type_b6,passing_rate_b6
Alaska,4y bach,9,14.3,Alaska,AK,Public,4-year,2013,Female,Asian,,,,,,,,California,3877,17.3,22.4,4194,Stockton,California,4-year,Private not-for-profit,Doctoral/Research Universities,www.pacific.edu,120883,1172,80,39.8,45,86.6,101286,2013,Both Gender,Black,2y all,199
Alaska,4y bach,6,4,Alaska,AK,Public,4-year,2013,Female,American Indian,,,,,,,,California,3253,12.6,12.8,1132,Blythe,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.paloverde.edu,120953,0,0,13.6,68,56.2,101286,2013,Male,Black,2y all,134
Alaska,4y bach,4,14.3,Alaska,AK,Public,4-year,2013,Female,Black,,,,,,,,California,24665,19.4,12.8,15037,San Marcos,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.palomar.edu,120971,0,0,8.5,46,72.5,101286,2013,Female,Black,2y all,264
Alaska,4y bach,3,7.5,Alaska,AK,Public,4-year,2013,Female,Hispanic,,,,,,,,California,25268,13.7,12.8,14712,Pasadena,California,2-year,Public,Associates--Public Suburban-serving Single Campus,www.pasadena.edu,121044,0,0,11.1,58,64.5,101286,2013,Both Gender,Hispanic,2y all,89
Alaska,4y bach,74,14.3,Alaska,AK,Public,4-year,2013,Female,White,,,,,,,,California,3538,24.6,22.4,3799,Malibu,California,4-year,Private not-for-profit,Doctoral/Research Universities,www.pepperdine.edu/,121150,1235,87,70.3,86,91.7,101286,2013,Male,Hispanic,2y all,94
Alaska,4y bach,101,11.7,Alaska,AK,Public,4-year,2013,Female,Unspecified,,,,,,,,California,1081,25.1,22.4,1037,Claremont,California,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.pitzer.edu,121257,0,0,73,88,90.8,101286,2013,Female,Hispanic,2y all,228
Alaska,4y bach,6,11.5,Alaska,AK,Public,4-year,2013,Male,Asian,,,,,,,,California,370,51.9,23.2,414,San Diego,California,4-year,Private for-profit,Schools of art- music- and design,www.platt.edu,121275,0,0,0,0,0,101286,2013,Both Gender,American Indian,2y all,60
Alaska,4y bach,1,1,Alaska,AK,Public,4-year,2013,Male,American Indian,,,,,,,,California,2556,22.5,22.4,2494,San Diego,California,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.pointloma.edu,121309,1155,77,61.7,79,89.3,101286,2013,Male,American Indian,2y all,198
Alaska,4y bach,0,0,Alaska,AK,Public,4-year,2013,Male,Black,,,,,,,,California,1610,24.1,22.4,1590,Claremont,California,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.pomona.edu,121345,1454,98,92.8,100,97.5,101286,2013,Female,American Indian,2y all,75
Alaska,4y bach,2,8.7,Alaska,AK,Public,4-year,2013,Male,Hispanic,,,,,,,,California,3810,13.3,12.8,2560,Porterville,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.portervillecollege.edu,121363,0,0,3.8,14,68.5,101286,2013,Both Gender,Asian,2y all,372
Alaska,4y bach,41,9.8,Alaska,AK,Public,4-year,2013,Male,White,,,,,,,,California,571,14.5,23.2,906,Torrance,California,4-year,Private for-profit,Baccalaureate Colleges--Diverse Fields,www.westwood.edu,121381,0,0,54.4,93,55.2,101286,2013,Male,Asian,2y all,245
Alaska,4y bach,58,8.8,Alaska,AK,Public,4-year,2013,Male,Unspecified,,,,,,,,California,28598,21.2,12.8,11756,Santa Ana,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.sac.edu,121619,0,0,5.9,30,66.3,101286,2013,Female,Asian,2y all,224
Arizona,4y bach,3,9.4,Arizona,AZ,Private for-profit,4-year,2011,Both Gender,Asian,,,,,,,,California,3607,22.1,22.4,3481,Redlands,California,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.redlands.edu,121691,1135,73,63.4,80,88.4,101295,2011,Both Gender,Unspecified,2y all,225
Arizona,4y bach,9,17,Arizona,AZ,Private for-profit,4-year,2011,Both Gender,American Indian,,,,,,,,California,4938,13.5,12.8,4410,Eureka,California,2-year,Public,Associates--Public Rural-serving Large,www.redwoods.edu,121707,0,0,2.4,6,41.4,101295,2011,Male,Unspecified,2y all,234
Arizona,4y bach,25,7.2,Arizona,AZ,Private for-profit,4-year,2011,Both Gender,Black,,,,,,,,California,16548,9,12.8,9610,Whittier,California,2-year,Public,Associates--Public Suburban-serving Single Campus,www.riohondo.edu,121886,0,0,3.8,14,74.4,101295,2011,Female,Unspecified,2y all,241
Arizona,4y bach,39,11.1,Arizona,AZ,Private for-profit,4-year,2011,Both Gender,Hispanic,,,,,,,,California,18165,17.8,12.8,10661,Riverside,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.rcc.edu/riverside/,121901,0,0,8.3,44,67.5,101295,2011,Both Gender,White,2y all,142
Arizona,4y bach,149,13.1,Arizona,AZ,Private for-profit,4-year,2011,Both Gender,White,,,,,,,,California,23509,10.4,12.8,15963,Sacramento,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.scc.losrios.edu/,122180,0,0,7.4,38,68.8,101295,2011,Male,White,2y all,377
Arizona,4y bach,310,11,Arizona,AZ,Private for-profit,4-year,2011,Both Gender,Unspecified,,,,,,,,California,20871,17.7,12.8,13716,Mission Viejo,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.saddleback.edu,122205,0,0,15.5,73,73.5,101295,2011,Female,White,2y all,299
Arizona,4y bach,1,6.7,Arizona,AZ,Private for-profit,4-year,2011,Female,Asian,,,,,,,,California,16310,8.8,12.8,7972,San Diego,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.sdcity.edu/,122339,0,0,2.2,5,66.9,101295,2011,Both Gender,Black,2y all,297
Arizona,4y bach,3,9.1,Arizona,AZ,Private for-profit,4-year,2011,Female,American Indian,,,,,,,,California,230,47.9,39.3,230,Carlsbad,California,2-year,Private for-profit,Associates--Private For-profit,www.golfacademy.edu,122366,0,0,100,100,85.1,101295,2011,Male,Black,2y all,209
Arizona,4y bach,14,6,Arizona,AZ,Private for-profit,4-year,2011,Female,Black,,,,,,,,California,24251,8.7,12.8,12487,San Diego,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.sdmesa.edu/,122375,0,0,3.7,13,66.5,101295,2011,Female,Black,2y all,107
Arizona,4y bach,23,10.8,Arizona,AZ,Private for-profit,4-year,2011,Female,Hispanic,,,,,,,,California,11891,12,12.8,5128,San Diego,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.sdmiramar.edu/,122384,0,0,11.4,59,67.7,101295,2011,Both Gender,Hispanic,2y all,190
Arizona,4y bach,62,9.7,Arizona,AZ,Private for-profit,4-year,2011,Female,White,,,,,,,,California,27099,25.6,25,24201,San Diego,California,4-year,Public,Research Universities--high research activity,www.sdsu.edu,122409,1090,72,32.7,73,87.8,101295,2011,Male,Hispanic,2y all,273
Arizona,4y bach,150,9,Arizona,AZ,Private for-profit,4-year,2011,Female,Unspecified,,,,,,,,California,5665,22.9,22.4,5755,San Diego,California,4-year,Private not-for-profit,Doctoral/Research Universities,www.sandiego.edu,122436,1228,86,64.6,81,90.2,101295,2011,Female,Hispanic,2y all,323
Arizona,4y bach,2,11.8,Arizona,AZ,Private for-profit,4-year,2011,Male,Asian,,,,,,,,California,478,17.1,22.4,413,San Francisco,California,4-year,Private not-for-profit,Schools of art- music- and design,www.sfai.edu,122454,1061,52,22,16,65.4,101295,2011,Both Gender,American Indian,2y all,353
Arizona,4y bach,6,30,Arizona,AZ,Private for-profit,4-year,2011,Male,American Indian,,,,,,,,California,174,25.2,22.4,191,San Francisco,California,4-year,Private not-for-profit,Schools of art- music- and design,www.sfcm.edu,122506,0,0,61.9,79,86.5,101295,2011,Male,American Indian,2y all,204
Arizona,4y bach,11,9.6,Arizona,AZ,Private for-profit,4-year,2011,Male,Black,,,,,,,,California,26156,27,25,22077,San Francisco,California,4-year,Public,Masters Colleges and Universities--larger programs,www.sfsu.edu,122597,998,38,12.7,20,82.1,101295,2011,Female,American Indian,2y all,140
Arizona,4y bach,16,11.6,Arizona,AZ,Private for-profit,4-year,2011,Male,Hispanic,,,,,,,,California,6392,21.6,22.4,6693,San Francisco,California,4-year,Private not-for-profit,Doctoral/Research Universities,www.usfca.edu/,122612,1161,78,56.6,72,86.5,101295,2011,Both Gender,Asian,2y all,63
Arizona,4y bach,87,17.3,Arizona,AZ,Private for-profit,4-year,2011,Male,White,,,,,,,,California,17629,23.9,12.8,12167,Stockton,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.deltacollege.edu,122658,0,0,8.4,45,77.1,101295,2011,Male,Asian,2y all,55
Arizona,4y bach,160,13.7,Arizona,AZ,Private for-profit,4-year,2011,Male,Unspecified,,,,,,,,California,1616,40.1,39.3,3128,Visalia,California,2-year,Private for-profit,Associates--Private For-profit,www.sjvc.edu,122685,0,0,30.9,37,60.4,101295,2011,Female,Asian,2y all,324
Arizona,4y bach,6,15.8,Arizona,AZ,Private for-profit,4-year,2012,Both Gender,Asian,,,,,,,,California,642,40,39.3,1109,Bakersfield,California,2-year,Private for-profit,Associates--Private For-profit,www.sjvc.edu/,122694,0,0,30.7,37,75.8,101295,2012,Both Gender,Unspecified,2y all,384
Arizona,4y bach,8,13.6,Arizona,AZ,Private for-profit,4-year,2012,Both Gender,American Indian,,,,,,,,California,1047,22.1,22.4,1002,Rocklin,California,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,www.jessup.edu,122728,1039,44,43.9,52,82.2,101295,2012,Male,Unspecified,2y all,398
Arizona,4y bach,31,6.9,Arizona,AZ,Private for-profit,4-year,2012,Both Gender,Black,,,,,,,,California,9446,9.9,12.8,5526,San Jose,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.sjcc.edu,122746,0,0,9.8,51,61.7,101295,2012,Female,Unspecified,2y all,84
Arizona,4y bach,44,15,Arizona,AZ,Private for-profit,4-year,2012,Both Gender,Hispanic,,,,,,,,California,25862,25,25,20414,San Jose,California,4-year,Public,Masters Colleges and Universities--larger programs,www.sjsu.edu,122755,1030,51,7.7,8,87.8,101295,2012,Both Gender,White,2y all,400
Arizona,4y bach,149,17.2,Arizona,AZ,Private for-profit,4-year,2012,Both Gender,White,,,,,,,,California,9377,11,12.8,5398,San Mateo,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.collegeofsanmateo.edu,122791,0,0,3.5,12,69.2,101295,2012,Male,White,2y all,202
Arizona,4y bach,310,12.1,Arizona,AZ,Private for-profit,4-year,2012,Both Gender,Unspecified,,,,,,,,California,543,30.2,23.2,648,Bakersfield,California,4-year,Private for-profit,Associates--Private For-profit,sbbcollege.edu,122834,0,0,0,0,69.2,101295,2012,Female,White,2y all,201
Arizona,4y bach,3,13,Arizona,AZ,Private for-profit,4-year,2012,Female,Asian,,,,,,,,California,661,17,23.2,2403,Los Angeles,California,4-year,Private for-profit,Baccalaureate Colleges--Diverse Fields,www.westwood.edu,122843,0,0,36.2,80,50,101295,2012,Both Gender,Black,2y all,318
Arizona,4y bach,5,11.9,Arizona,AZ,Private for-profit,4-year,2012,Female,American Indian,,,,,,,,California,188,40.1,23.2,216,Santa Maria,California,4-year,Private for-profit,Associates--Private For-profit,sbbcollege.edu,122852,0,0,0,0,50,101295,2012,Male,Black,2y all,52
Arizona,4y bach,21,6.2,Arizona,AZ,Private for-profit,4-year,2012,Female,Black,,,,,,,,California,19331,19,12.8,12568,Santa Barbara,California,2-year,Public,Associates--Public Rural-serving Large,www.sbcc.edu,122889,0,0,14.6,70,60.4,101295,2012,Female,Black,2y all,222
Arizona,4y bach,24,14,Arizona,AZ,Private for-profit,4-year,2012,Female,Hispanic,,,,,,,,California,5435,21,22.4,6026,Santa Clara,California,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.scu.edu,122931,1294,91,76.9,91,95,101295,2012,Both Gender,Hispanic,2y all,324
Arizona,4y bach,67,13.6,Arizona,AZ,Private for-profit,4-year,2012,Female,White,,,,,,,,California,29999,12.8,12.8,20311,Santa Monica,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.smc.edu,122977,0,0,11.9,61,70.4,101295,2012,Male,Hispanic,2y all,252
Arizona,4y bach,163,10.1,Arizona,AZ,Private for-profit,4-year,2012,Female,Unspecified,,,,,,,,California,22094,13.6,12.8,13047,Santa Rosa,California,2-year,Public,Associates--Public Rural-serving Large,www.santarosa.edu,123013,0,0,12.1,62,73.8,101295,2012,Female,Hispanic,2y all,59
Arizona,4y bach,3,20,Arizona,AZ,Private for-profit,4-year,2012,Male,Asian,,,,,,,,California,990,23.4,22.4,950,Claremont,California,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.scrippscollege.edu,123165,1364,95,80.2,93,93.2,101295,2012,Both Gender,American Indian,2y all,241
Arizona,4y bach,3,17.6,Arizona,AZ,Private for-profit,4-year,2012,Male,American Indian,,,,,,,,California,1199,48.1,39.3,2383,Fremont,California,2-year,Private for-profit,Associates--Private For-profit,www.wyotech.edu/campus/fremont,123208,0,0,55.2,69,67.6,101295,2012,Male,American Indian,2y all,343
Arizona,4y bach,10,9.1,Arizona,AZ,Private for-profit,4-year,2012,Male,Black,,,,,,,,California,10720,14,12.8,6982,Visalia,California,2-year,Public,Associates--Public Rural-serving Large,www.cos.edu,123217,0,0,8.1,43,66.1,101295,2012,Female,American Indian,2y all,181
Arizona,4y bach,20,16.3,Arizona,AZ,Private for-profit,4-year,2012,Male,Hispanic,,,,,,,,California,8479,12,12.8,5645,Redding,California,2-year,Public,Associates--Public Rural-serving Large,www.shastacollege.edu,123299,0,0,10.6,55,57.6,101295,2012,Both Gender,Asian,2y all,375
Arizona,4y bach,82,21.9,Arizona,AZ,Private for-profit,4-year,2012,Male,White,,,,,,,,California,18374,17,12.8,11488,Rocklin,California,2-year,Public,Associates--Public Suburban-serving Multicampus,www.sierracollege.edu,123341,0,0,6.8,34,72.2,101295,2012,Male,Asian,2y all,318
Arizona,4y bach,147,15.5,Arizona,AZ,Private for-profit,4-year,2012,Male,Unspecified,,,,,,,,California,1024,33.8,22.4,958,Redding,California,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.simpsonu.edu,123457,1030,39,38,42,81,101295,2012,Female,Asian,2y all,314
Arizona,4y bach,2,5.7,Arizona,AZ,Private for-profit,4-year,2013,Both Gender,Asian,,,,,,,,California,2533,13.6,12.8,1659,Weed,California,2-year,Public,Associates--Public Rural-serving Medium,www.siskiyous.edu,123484,0,0,8,42,54.4,101295,2013,Both Gender,Unspecified,2y all,182
Arizona,4y bach,9,15.3,Arizona,AZ,Private for-profit,4-year,2013,Both Gender,American Indian,,,,,,,,California,10067,10.5,12.8,5824,San Bruno,California,2-year,Public,Associates--Public Suburban-serving Multicampus,skylinecollege.edu,123509,0,0,6,31,76.7,101295,2013,Male,Unspecified,2y all,90
Arizona,4y bach,9,2.5,Arizona,AZ,Private for-profit,4-year,2013,Both Gender,Black,,,,,,,,California,12329,11,12.8,7444,San Bernardino,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.valleycollege.edu,123527,0,0,3.5,12,70.1,101295,2013,Female,Unspecified,2y all,126
Arizona,4y bach,24,7.5,Arizona,AZ,Private for-profit,4-year,2013,Both Gender,Hispanic,,,,,,,,California,3055,21,22.4,3053,Moraga,California,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.stmarys-ca.edu,123554,1115,69,50.4,63,90,101295,2013,Both Gender,White,2y all,268
Arizona,4y bach,101,10.7,Arizona,AZ,Private for-profit,4-year,2013,Both Gender,White,,,,,,,,California,9583,16.7,12.8,5790,Fairfield,California,2-year,Public,Associates--Public Suburban-serving Single Campus,www.solano.edu,123563,0,0,8.2,44,70.2,101295,2013,Male,White,2y all,267
Arizona,4y bach,210,8.3,Arizona,AZ,Private for-profit,4-year,2013,Both Gender,Unspecified,,,,,,,,California,8391,23.7,25,7449,Rohnert Park,California,4-year,Public,Masters Colleges and Universities--larger programs,www.sonoma.edu,123572,1006,40,25.9,61,84,101295,2013,Female,White,2y all,281
Arizona,4y bach,0,0,Arizona,AZ,Private for-profit,4-year,2013,Female,Asian,,,,,,,,California,374,11.5,39.3,333,Orange,California,2-year,Private for-profit,Associates--Private For-profit,southcoastcollege.com,123642,0,0,37.5,48,72.3,101295,2013,Both Gender,Black,2y all,119
Arizona,4y bach,6,13,Arizona,AZ,Private for-profit,4-year,2013,Female,American Indian,,,,,,,,California,2135,23.8,22.4,1940,Costa Mesa,California,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.vanguard.edu,123651,980,23,47.1,58,76.1,101295,2013,Male,Black,2y all,80
Arizona,4y bach,5,1.8,Arizona,AZ,Private for-profit,4-year,2013,Female,Black,,,,,,,,California,898,24.1,39.3,1428,Garden Grove,California,2-year,Private for-profit,Associates--Private For-profit,www.concorde.edu,123679,0,0,64.1,82,65.4,101295,2013,Female,Black,2y all,252
Arizona,4y bach,18,8.8,Arizona,AZ,Private for-profit,4-year,2013,Female,Hispanic,,,,,,,,California,19591,8.2,12.8,10761,Chula Vista,California,2-year,Public,Associates--Public Suburban-serving Single Campus,www.swccd.edu/,123800,0,0,4.1,16,78.4,101295,2013,Both Gender,Hispanic,2y all,298
Arizona,4y bach,48,8.6,Arizona,AZ,Private for-profit,4-year,2013,Female,White,,,,,,,,California,237,20.1,22.4,255,Los Angeles,California,4-year,Private not-for-profit,Schools of art- music- and design,www.sciarc.edu,123952,1137,74,0,0,93.8,101295,2013,Male,Hispanic,2y all,142
Arizona,4y bach,114,7.2,Arizona,AZ,Private for-profit,4-year,2013,Female,Unspecified,,,,,,,,California,18445,24.8,22.4,19539,Los Angeles,California,4-year,Private not-for-profit,Research Universities--very high research activity,www.usc.edu/,123961,1380,95,78.2,91,96,101295,2013,Female,Hispanic,2y all,273
Arizona,4y bach,2,9.5,Arizona,AZ,Private for-profit,4-year,2013,Male,Asian,,,,,,,,California,5444,13.9,12.8,2121,Taft,California,2-year,Public,Associates--Public Suburban-serving Single Campus,www.taftcollege.edu,124113,0,0,10.4,54,64.6,101295,2013,Both Gender,American Indian,2y all,258
Arizona,4y bach,3,23.1,Arizona,AZ,Private for-profit,4-year,2013,Male,American Indian,,,,,,,,California,366,18.3,22.4,444,Santa Paula,California,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.thomasaquinas.edu,124292,1243,88,72.7,88,86.9,101295,2013,Male,American Indian,2y all,177
Arizona,4y bach,4,4.3,Arizona,AZ,Private for-profit,4-year,2013,Male,Black,,,,,,,,California,265,30.9,22.4,199,Sacramento,California,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,epic.edu,124487,0,0,0,0,14.3,101295,2013,Female,American Indian,2y all,336
Arizona,4y bach,6,5.2,Arizona,AZ,Private for-profit,4-year,2013,Male,Hispanic,,,,,,,,California,2732,66.8,39.3,5151,Huntington Park,California,2-year,Private for-profit,Not applicable- not in Carnegie universe,www.uei.edu/,124681,0,0,21.4,23,67,101295,2013,Both Gender,Asian,2y all,108
Arizona,4y bach,53,13.8,Arizona,AZ,Private for-profit,4-year,2013,Male,White,,,,,,,,California,753,27.2,39.3,984,San Bernardino,California,2-year,Private for-profit,Associates--Private For-profit,www.concorde.edu,124706,0,0,45.8,58,65,101295,2013,Male,Asian,2y all,297
Arizona,4y bach,96,10.2,Arizona,AZ,Private for-profit,4-year,2013,Male,Unspecified,,,,,,,,California,925,31.3,39.3,802,North Hollywood,California,2-year,Private for-profit,Associates--Private For-profit,www.concorde.edu,124937,0,0,26.9,32,74.7,101295,2013,Female,Asian,2y all,277
Arizona,4y bach,11,34.4,Arizona,AZ,Private not-for-profit,4-year,2011,Both Gender,Asian,,,,,,,,California,12908,17.5,12.8,8460,Ventura,California,2-year,Public,Associates--Public Urban-serving Multicampus,www.venturacollege.edu/,125028,0,0,10.4,54,67.8,101301,2011,Both Gender,Unspecified,2y all,160
Arizona,4y bach,3,37.5,Arizona,AZ,Private not-for-profit,4-year,2011,Both Gender,American Indian,,,,,,,,California,11504,13.4,12.8,7630,Victorville,California,2-year,Public,Associates--Public Suburban-serving Single Campus,www.vvc.edu,125091,0,0,3.1,10,66.2,101301,2011,Male,Unspecified,2y all,174
